modelo,variante,segundos,train_roc_auc,gap_sobreajuste,best_iteration,val_n_rows,val_n_positives,val_prevalence,val_pr_auc,val_lift_vs_azar,val_roc_auc,val_recall_at_fpr5,val_recall_ci90_low,val_recall_ci90_high,val_threshold_at_fpr,val_fpr_achieved,val_recall_at_top1%_daily,val_brier_score,protocolo,train_years,val_year,test_year,hard_fraction,neg_ratio
random_forest,nowcast,59.2,0.9995141855662162,0.08830628632381454,,11204405,703,6.27431800260701e-05,0.0004079426503452447,6.501784738608124,0.9112078992424016,0.33712660028449504,0.3100284495021337,0.3669985775248933,0.8204394370317456,0.05000008033059073,0.031294452347083924,6.271653023768144e-05,fixed,"[2019, 2020, 2021]",[2022],,0.0,50
random_forest,t1,41.6,0.9996178488462658,0.07321693140647245,,11204405,703,6.27431800260701e-05,0.0005623617925295343,8.962915049824861,0.9264009174397934,0.6486486486486487,0.6173541963015647,0.6785206258890469,0.8525326758623122,0.05000008033059073,0.01849217638691323,6.270443132325743e-05,fixed,"[2019, 2020, 2021]",[2022],,0.0,50
